Qliphort Monolith,Pendulum Normal Monster,2400,1000
Qliphort Scout,Pendulum Normal Monster,1000,2800
Qliphort Stealth,Pendulum Effect Monster,2800,1000
Queen Bird,Normal Monster,1200,2000
Queen of Autumn Leaves,Normal Monster,1800,1500
Queen of Thorns,Synchro Monster,2200,1800
Queen's Bodyguard,Effect Monster,1700,1200
Queen's Double,Effect Monster,350,300
Queen's Knight,Normal Monster,1500,1600
Quickdraw Synchron,Tuner Monster,700,1400
Quick-Span Knight,Tuner Monster,1000,800
Quillbolt Hedgehog,Effect Monster,800,800
Radiant Spirit,Effect Monster,2000,1500
Rafflesia Seduction,Flip Effect Monster,300,900
Rage of the Deep Sea,Effect Monster,0,0
Raging Earth,Effect Monster,2000,1500
Raging Eria,Effect Monster,800,1500
Rai Rider,Effect Monster,1200,1400
Raidraptor - Avenge Vulture,Effect Monster,1700,100
Raidraptor - Blaze Falcon,XYZ Monster,1000,2000
Raidraptor - Booster Strix,Effect Monster,100,1700
Raidraptor - Fiend Eagle,XYZ Monster,1000,0
Raidraptor - Force Strix,XYZ Monster,100,2000
Raidraptor - Fuzzy Lanius,Effect Monster,500,1500
Raidraptor - Napalm Dragonius,Effect Monster,1000,1000
Raidraptor - Necro Vulture,Effect Monster,1000,1600
Raidraptor - Pain Lanius,Effect Monster,100,100
Raidraptor - Rise Falcon,XYZ Monster,100,2000
Raidraptor - Satellite Cannon Falcon,XYZ Monster,3000,2000
Raidraptor - Sharp Lanius,Effect Monster,1700,1000
Raidraptor - Singing Lanius,Effect Monster,100,100
Raidraptor - Skull Eagle,Effect Monster,1000,500
Raidraptor - Vanishing Lanius,Effect Monster,1300,1600
Raidraptor - Wild Vulture,Effect Monster,1600,2000
Rai-Jin,Effect Monster,0,1000
Rai-Mei,Effect Monster,1400,1200
Rainbow Dark Dragon,Effect Monster,4000,0
Rainbow Flower,Effect Monster,400,500
Rainbow Kuriboh,Effect Monster,100,100
Rainbow Marine Mermaid,Normal Monster,1550,1700
Raiza the Mega Monarch,Effect Monster,2800,1000
Raiza the Storm Monarch,Effect Monster,2400,1000
Rallis the Star Bird,Effect Monster,800,800
Rampaging Rhynos,Effect Monster,1500,1500
Rapid Warrior,Effect Monster,1200,200
Rapid-Fire Magician,Effect Monster,1600,1200
Rare Metal Dragon,Effect Monster,2400,1200
Raremetalfoes Bismugear,Pendulum Effect Monster,0,0
Ra's Disciple,Effect Monster,1100,600
Rasetsu,Spirit Monster,1500,1900
Razor Lizard,Effect Monster,1500,300
Reaper of Prophecy,Effect Monster,2000,1600
Reaper of the Cards,Flip Effect Monster,1380,1930
Reborn Tengu,Effect Monster,1700,600
Reborn Zombie,Effect Monster,1000,1600
Re-Cover,Tuner Monster,700,300
Red Archery Girl,Normal Monster,1400,1500
Red Dragon Archfiend,Synchro Monster,3000,2000
Red Dragon Ninja,Effect Monster,2400,1200
Red Duston,Effect Monster,0,1000
Red Gardna,Effect Monster,0,2000
Red Mirror,Effect Monster,0,0
Red Nova,Tuner Monster,0,0
Red Ogre,Effect Monster,2800,2100
Red Resonator,Tuner Monster,600,200
Red Rising Dragon,Synchro Monster,2100,1600
Red Sprinter,Effect Monster,1700,1200
Red Warg,Effect Monster,1400,2200
Red Wyvern,Synchro Monster,2400,2000
Red-Eyes Archfiend of Lightning,Gemini Monster,2500,1200
Red-Eyes B. Dragon,Normal Monster,2400,2000
Red-Eyes B. Dragon,Normal Monster,2400,2000
Red-Eyes B. Dragon,Normal Monster,2400,2000
Red-Eyes B. Dragon,Normal Monster,2400,2000
Red-Eyes B. Dragon,Normal Monster,2400,2000
Red-Eyes Black Dragon Sword,Fusion Monster,2400,2000
Red-Eyes Black Flare Dragon,Gemini Monster,2400,2000
Red-Eyes Black Metal Dragon,Effect Monster,2800,2400
Red-Eyes Black Metal Dragon,Effect Monster,2800,2400
Red-Eyes Flare Metal Dragon,XYZ Monster,2800,2400
Red-Eyes Retro Dragon,Effect Monster,1700,1600
Red-Eyes Toon Dragon,Toon Monster,2400,2000
Red-Eyes Wyvern,Effect Monster,1800,1600
Red-Eyes Zombie Dragon,Effect Monster,2400,2000
Red-Headed Oni,Effect Monster,1700,1000
Reed Butterfly,Effect Monster,300,600
Reese the Ice Mistress,Tuner Monster,800,800
Reflect Bounder,Effect Monster,1700,1000
Regenerating Mummy,Effect Monster,1800,1500
Regenerating Rose,Effect Monster,0,1500
Regulus,Effect Monster,1700,1000
Relinkuriboh,Effect Monster,300,200
Relinquished,Ritual Effect Monster,0,0
Relinquished Spider,Effect Monster,300,500
Reptilianne Gardna,Effect Monster,0,2000
Reptilianne Gorgon,Effect Monster,1400,1400
Reptilianne Hydra,Synchro Monster,2100,1500
Reptilianne Scylla,Effect Monster,1800,1200
Reptilianne Servant,Effect Monster,100,100
Reptilianne Vaskii,Effect Monster,2600,0
Reptilianne Viper,Tuner Monster,0,0
Rescue Cat,Effect Monster,300,100
Rescue Hamster,Pendulum Effect Monster,300,100
Rescue Warrior,Effect Monster,1600,1700
Rescueroid,Effect Monster,1600,1800
Reshef the Dark Being,Ritual Effect Monster,2500,1500
Return Zombie,Effect Monster,1000,1600
Revival Jam,Effect Monster,1500,500
Revival Rose,Effect Monster,1300,1300
Revived King Ha Des,Synchro Monster,2450,0
R-Genex Accelerator,Effect Monster,1500,1900
R-Genex Crusher,Effect Monster,800,800
R-Genex Magma,Effect Monster,1000,200
R-Genex Oracle,Tuner Monster,300,300
R-Genex Overseer,Tuner Monster,200,100
R-Genex Turbo,Effect Monster,1500,1300
R-Genex Ultimum,Effect Monster,1800,1400
Rhaimundos of the Red Sword,Normal Monster,1200,1300
Rider of the Storm Winds,Tuner Monster,500,200
Right Arm of the Forbidden One,Normal Monster,200,300
Right Leg of the Forbidden One,Normal Monster,200,300
Rigorous Reaver,Flip Effect Monster,1600,100
Risebell the Star Adjuster,Effect Monster,800,800
Risebell the Star Psycher,Effect Monster,1500,1500
Risebell the Summoner,Pendulum Normal Monster,800,800
Ritual Beast Tamer Elder,Effect Monster,200,1000
Ritual Beast Tamer Wen,Effect Monster,1500,1000
Ritual Beast Tamer Zeframpilica,Pendulum Effect Monster,1000,1500
Ritual Beast Tamer Zefrawendi,Pendulum Effect Monster,1500,1000
Ritual Beast Ulti-Cannahawk,Fusion Monster,1400,1600
Ritual Beast Ulti-Gaiapelio,Fusion Monster,3200,2100
Ritual Beast Ulti-Pettlephin,Fusion Monster,200,2800
Ritual Raven,Effect Monster,300,300
Road Synchron,Tuner Monster,1600,800
Road Warrior,Synchro Monster,3000,1500
Roaring Ocean Snake,Fusion Monster,2100,1800
Robot Buster Destruction Sword,Effect Monster,1600,1200
Robotic Knight,Normal Monster,1600,1800
Roboyarou,Normal Monster,900,450
Roc from the Valley of Haze,Effect Monster,2400,1400
Rock Ogre Grotto 1,Normal Monster,800,1200
Rocket Hermos Cannon,Fusion Monster,1500,1300
Rocket Jumper,Effect Monster,1000,800
Rocket Warrior,Effect Monster,1500,1300
Rockstone Warrior,Effect Monster,1800,1600
Rodenut,Effect Monster,100,100
Ronintoadin,Effect Monster,100,2000
Root Water,Normal Monster,900,800
Rose Archer,Effect Monster,1000,100
Rose Fairy,Effect Monster,600,1200
Rose Spectre of Dunn,Fusion Monster,2000,1800
Rose Tentacles,Effect Monster,2200,1200
Rose Witch,Effect Monster,1600,1000
Roulette Barrel,Effect Monster,1000,2000
Royal Firestorm Guards,Effect Monster,1700,1200
Royal Guard,Normal Monster,1900,2200
Royal Keeper,Effect Monster,1600,1700
Royal Knight,Effect Monster,1300,800
Royal Knight of the Ice Barrier,Effect Monster,2000,2000
Royal Magical Library,Effect Monster,0,2000
Royal Swamp Eel,Tuner Monster,1700,1200
Rude Kaiser,Normal Monster,1800,1600
Ruffian Railcar,Effect Monster,1800,1000
Rune-Eyes Pendulum Dragon,Fusion Monster,3000,2000
Rush Warrior,Effect Monster,300,1200
Ryu Kokki,Effect Monster,2400,2000
Ryu Okami,Effect Monster,2900,1200
Ryu Senshi,Fusion Monster,2000,1200
Ryu-Kishin,Normal Monster,1000,500
Ryu-Kishin Clown,Effect Monster,800,500
Ryu-Kishin Powered,Normal Monster,1600,1200
Ryu-Ran,Normal Monster,2200,2600
Saambell the Summoner,Effect Monster,600,400
Saber Beetle,Effect Monster,2400,600
Saber Shark,Effect Monster,1600,1200
Sabersaurus,Normal Monster,1900,500
Sacred Crane,Effect Monster,1600,400
Sacred Noble Knight of King Artorigus,XYZ Monster,2200,2200
Sacred Phoenix of Nephthys,Effect Monster,2400,1600
Sacred Spirit of the Ice Barrier,Spirit Monster,1600,1200
Sage of Silence,Effect Monster,1400,1000
Sage of Stillness,Effect Monster,1400,1000
Sage with Eyes of Blue,Tuner Monster,0,1500
Saggi the Dark Clown,Normal Monster,600,1500
Salvage Warrior,Effect Monster,1900,1600
Samsara Kaiser,Effect Monster,200,100
Samsara Lotus,Effect Monster,0,0
Samurai Cavalry of Reptier,Pendulum Effect Monster,1800,1200
Samurai of the Ice Barrier,Effect Monster,1800,1500
Samurai Sword Baron,Effect Monster,1600,1200
Sand Gambler,Effect Monster,300,1600
Sand Moth,Effect Monster,1000,2000
Sand Stone,Normal Monster,1300,1600
Sanga of the Thunder,Effect Monster,2600,2200
Sangan,Effect Monster,1000,600
Santa Claws,Effect Monster,1200,2500
Sanwitch,Fusion Monster,2100,1800
Sasuke Samurai,Effect Monster,500,800
Sasuke Samurai 2,Effect Monster,200,300
Sasuke Samurai 3,Effect Monster,1000,1000
Sasuke Samurai 4,Effect Monster,1200,1200
Satellarknight Alsahm,Effect Monster,1400,1800
Satellarknight Altair,Effect Monster,1700,1300
Satellarknight Betelgeuse,Effect Monster,700,1900
Satellarknight Deneb,Effect Monster,1500,1000
Satellarknight Rigel,Effect Monster,1900,700
Satellarknight Sirius,Effect Monster,1600,900
Satellarknight Unukalhai,Effect Monster,1800,1000
Satellarknight Vega,Effect Monster,1200,1600
Satellite Cannon,Effect Monster,0,0
Sauropod Brachion,Effect Monster,1500,3000
Scanner,Effect Monster,0,0
Scapeghost,Tuner Monster,0,0
Scarlight Red Dragon Archfiend,Synchro Monster,3000,2500
Scarred Warrior,Synchro Monster,2100,1000
Scary Moth,Effect Monster,1800,2300
Schuberta the Melodious Maestra,Fusion Monster,2400,2000
Schwarzschild Limit Dragon,Effect Monster,2000,0
Science Soldier,Normal Monster,800,800
Score the Melodious Diva,Effect Monster,200,200
Scrap Archfiend,Synchro Monster,2700,1800
Scrap Beast,Tuner Monster,1600,1300
Scrap Breaker,Effect Monster,2100,700
Scrap Chimera,Effect Monster,1700,500
Scrap Dragon,Synchro Monster,2800,2000
Scrap Goblin,Tuner Monster,0,500
Scrap Hunter,Effect Monster,1600,400
Scrap Mind Reader,Tuner Monster,0,0
Scrap Orthros,Tuner Monster,1700,1100
Scrap Recycler,Effect Monster,900,1200
Scrap Shark,Effect Monster,2100,0
Scrap Soldier,Tuner Monster,2100,700
Scrap Twin Dragon,Synchro Monster,3000,2200
Scrap Worm,Tuner Monster,500,100
Scrounging Goblin,Effect Monster,1000,2000
Sea Dragon Lord Gishilnodon,Synchro Monster,2300,1800
Sea Kamen,Normal Monster,1100,1300
Sea King Dragon,Normal Monster,2000,1700
Sea Lancer,Effect Monster,1300,1000
Sea Monster of Theseus,Fusion Monster,2200,1800
Sea Serpent Warrior of Darkness,Normal Monster,1800,1500
Sealmaster Meisei,Normal Monster,1100,900
Searchlightman,Flip Effect Monster,1000,1000
Second Goblin,Union Effect Monster,100,100
Secret Guards of the Ice Barrier,Effect Monster,100,1600
Secret Sect Druid Dru,Effect Monster,1800,0
Secret Sect Druid Wid,Effect Monster,0,1800
Sectarian of Secrets,Normal Monster,700,500
Seed of Flame,Effect Monster,1600,1200
Seismic Crasher,Effect Monster,1400,300
Seiyaryu,Normal Monster,2500,2300
Sengenjin,Normal Monster,2750,2500
Senju of the Thousand Hands,Effect Monster,1400,1000
Senju of the Thousand Hands,Effect Monster,1400,1000
Sentry Soldier of Stone,Effect Monster,1300,2000
Serenade the Melodious Diva,Effect Monster,400,1900
Sergeant Electro,Effect Monster,1600,1300
Serpent Night Dragon,Normal Monster,2350,2400
Serpentine Princess,Effect Monster,1400,2000
Servant of Catabolism,Effect Monster,700,500
Seven Swords Warrior,Synchro Monster,2300,1800
Shaddoll Beast,Flip Effect Monster,2200,1700
Shaddoll Falco,Tuner Monster,600,1400
Shaddoll Hedgehog,Flip Effect Monster,800,200
Shaddoll Hound,Flip Effect Monster,1600,900
Shaddoll Squamata,Flip Effect Monster,1800,1000
Shaddoll Zefranaga,Pendulum Effect Monster,900,100
Shadow Delver,Gemini Monster,1500,500
Shadow Ghoul,Effect Monster,1600,1300
Shadow of the Six Samurai - Shien,XYZ Monster,2500,400
Shadow Specter,Normal Monster,500,200
Shadow Tamer,Flip Effect Monster,800,700
Shadow Vampire,Effect Monster,2000,0
Shadowknight Archfiend,Effect Monster,2000,1600
Shadowpriestess of Ohm,Effect Monster,1700,1600
Shadowslayer,Effect Monster,1400,200
Shapesnatch,Normal Monster,1200,1700
Shark Caesar,XYZ Monster,1800,2000
Shark Cruiser,Effect Monster,1800,2200
Shark Fortress,XYZ Monster,2400,1800
Shark Stickers,Effect Monster,200,1000
Sharkraken,Effect Monster,2400,2100
Shiba-Warrior Taro,Tuner Monster,800,600
Shield Wing,Effect Monster,0,900
Shield Worm,Effect Monster,800,2000
Shien's Squire,Tuner Monster,300,700
Shining Abyss,Normal Monster,1600,1800
Shiranui Samurai,Effect Monster,1800,0
Shiranui Samuraisaga,Synchro Monster,2500,0
Shiranui Smith,Effect Monster,1000,0
Shiranui Spectralsword,Tuner Monster,800,0
Shock Troops of the Ice Barrier,Effect Monster,1500,800
Shocktopus,Effect Monster,1600,800
Shogi Knight,Effect Monster,800,400
Shogi Lance,Effect Monster,500,500
Shooting Quasar Dragon,Synchro Monster,4000,4000
Shooting Star Dragon,Synchro Monster,3300,2500
Shopina the Melodious Maestra,Effect Monster,2300,1700
Shore Knight,Effect Monster,1400,1200
Shovel Crusher,Normal Monster,900,1200
Shreddder,Effect Monster,1600,1000
Shutendoji,Effect Monster,1500,800
Shuttleroid,Effect Monster,1000,1200
Silent Angler,Effect Monster,800,1400
Silent Insect,Effect Monster,200,300
Silent Magician,Effect Monster,1000,1000
Silent Magician LV4,Effect Monster,1000,1000
Silent Magician LV8,Effect Monster,3500,1000
Silent Paladin,Effect Monster,500,1500
Silent Psychic Wizard,Effect Monster,1900,0
Silent Strider,Effect Monster,300,700
Silent Swordsman,Effect Monster,1000,1000
Silent Swordsman LV3,Effect Monster,1000,1000
Silent Swordsman LV5,Effect Monster,2300,1000
Silent Swordsman LV7,Effect Monster,2800,1000
Silent Wobby,Effect Monster,1000,2000
Silpheed,Effect Monster,1700,700
Silver Gadget,Effect Monster,1500,1000
Silver Sentinel,Effect Monster,1500,1300
Sinister Serpent,Effect Monster,300,250
Sinister Sprocket,Tuner Monster,400,0
Sirenorca,Effect Monster,2200,1000
Sishunder,Effect Monster,900,400
Skelengel,Flip Effect Monster,900,400
Skelgon,Fusion Monster,1700,1900
Skilled Dark Magician,Effect Monster,1900,1700
Skilled Red Magician,Effect Monster,1600,1600
Skilled White Magician,Effect Monster,1700,1900
Skreech,Effect Monster,1500,400
Skull Archfiend of Lightning,Effect Monster,2500,1200
Skull Conductor,Effect Monster,2000,0
Skull Guardian,Ritual Monster,2050,2500
Skull Knight,Fusion Monster,2650,2250
Skull Knight 2,Effect Monster,1000,1200
Skull Mariner,Normal Monster,1600,900
Skull Meister,Effect Monster,1700,400
Skull Red Bird,Normal Monster,1550,1200
Skull Servant,Normal Monster,300,200
Skull Stalker,Normal Monster,900,800
Skullbird,Fusion Monster,1900,1700
Skull-Mark Ladybug,Effect Monster,500,1500
Sky Cavalry Centaurea,XYZ Monster,2000,0
Sky Dragoons of Draconia,Pendulum Normal Monster,2200,200
Sky Galloping Gaia the Dragon Champion,Fusion Monster,2600,2100
Sky Scourge Enrise,Effect Monster,2400,1500
Sky Scourge Invicil,Effect Monster,2200,1600
Sky Scourge Norleras,Effect Monster,2400,1500
Sky Scout,Normal Monster,1800,600
Skypalace Gangaridai,XYZ Monster,3400,3000
Skystarray,Effect Monster,600,300
Slacker Magician,XYZ Monster,200,2100
Sleeping Lion,Normal Monster,700,1700
Slifer the Sky Dragon,Effect Monster,0,0
Slifer the Sky Dragon,Effect Monster,0,0
Slifer the Sky Dragon,Effect Monster,0,0
Slime Toad,Normal Monster,700,500
Slot Machine,Normal Monster,2000,2300
Small Piece Golem,Effect Monster,1100,0
Snakeyashi,Normal Monster,1000,1200
Snapdragon,Effect Monster,300,100
Snow Dragon,Effect Monster,1400,900
Snow Plow Hustle Rustle,Effect Monster,2500,3000
Snowdust Dragon,Effect Monster,2800,1800
Snowdust Giant,XYZ Monster,2200,800
Snowman Creator,Effect Monster,1600,1000
Snyffus,Tuner Monster,100,100
Soaring Eagle Above the Searing Land,Tuner Monster,100,0
Soitsu,Normal Monster,0,0
Solar Flare Dragon,Effect Monster,1500,1000
Solar Wind Jammer,Effect Monster,800,2400
Solitaire Magician,Effect Monster,1600,1300
Solo the Melodious Songstress,Effect Monster,1600,1000
Sonata the Melodious Diva,Effect Monster,1200,1000
Sonic Bird,Effect Monster,1400,1000
Sonic Chick,Effect Monster,300,300
Sonic Maid,Normal Monster,1200,900
Sonic Shooter,Effect Monster,1300,600
Sonic Warrior,Effect Monster,1000,0
Soprano the Melodious Songstress,Effect Monster,1400,1400
Sorcerer of Dark Magic,Effect Monster,3200,2800
Sorcerer of the Doomed,Normal Monster,1450,1200
Sorciere de Fleur,Effect Monster,2900,0
Soul Drain Dragon,Effect Monster,4000,0
Soul Hunter,Fusion Monster,2200,1800
Soul of Purity and Light,Effect Monster,2000,1800
Soul Tiger,Normal Monster,0,2100
Soul-Absorbing Bone Tower,Effect Monster,400,1500
Souleater,Normal Monster,1200,0
Souleating Oviraptor,Effect Monster,1800,500
Souls of the Forgotten,Normal Monster,900,200
Space Mambo,Normal Monster,1700,1000
Space-Time Police,Effect Monster,2300,1500
Spawn Alligator,Effect Monster,2200,1000
Spear Cretin,Flip Effect Monster,500,500
Spear Dragon,Effect Monster,1900,0
Spear Shark,Effect Monster,1600,1400
Speed Warrior,Effect Monster,900,400
Speedroid Den-Den Daiko Duke,Tuner Monster,1000,1000
Speedroid Double Yoyo,Effect Monster,1400,1400
Speedroid Gum Prize,Tuner Monster,0,800
Speedroid Horse Stilts,Effect Monster,1100,1100
Speedroid Menko,Effect Monster,100,2000
Speedroid Razorang,Effect Monster,2000,0
Speedroid Red-Eyed Dice,Tuner Monster,100,100
Speedroid Taketomborg,Effect Monster,600,1200
Speedroid Tri-Eyed Dice,Tuner Monster,300,1500
Spell Recycler,Effect Monster,0,0
Spell Striker,Effect Monster,600,200
Spellbook Magician of Prophecy,Effect Monster,500,400
Spellbreaker of the Ice Barrier,Effect Monster,1200,2000
Spellstone Sorcerer Karood,Effect Monster,800,1900
Sphere Kuriboh,Effect Monster,300,200
Spherous Lady,Normal Monster,400,1400
Sphinx Teleia,Effect Monster,2500,3000
Spined Gillman,Effect Monster,1300,0
Spiral Serpent,Normal Monster,2900,2900
Spirit Caller,Flip Effect Monster,1000,1000
Spirit of Flames,Effect Monster,1700,1000
Spirit of the Books,Normal Monster,1400,1200
Spirit of the Breeze,Effect Monster,0,1800
Spirit of the Fall Wind,Effect Monster,1800,900
Spirit of the Mountain,Normal Monster,1300,1800
Spirit of the Pharaoh,Effect Monster,2500,2000
Spirit of the Pot of Greed,Effect Monster,100,100
Spirit of the Six Samurai,Union Effect Monster,500,500
Spirit of the Winds,Normal Monster,1700,1400
Spirit Reaper,Effect Monster,300,200
Spirit Ryu,Effect Monster,1000,1000
Spiritual Beast Cannahawk,Effect Monster,1400,600
Spiritual Beast Pettlephin,Effect Monster,0,2000
Spiritual Beast Tamer Winda,Effect Monster,1600,1800
Spiritual Whisper,Effect Monster,200,2000
Splendid Rose,Synchro Monster,2200,2000
Splendid Venus,Effect Monster,2800,2400
Spore,Tuner Monster,400,800
Spy-C-Spy,Effect Monster,1200,1300
Spyder Spider,Effect Monster,1500,1000
SPYGAL Misty,Effect Monster,1500,1600
SPYRAL GEAR - Drone,Effect Monster,100,100
SPYRAL GEAR - Last Resort,Effect Monster,1000,1000
SPYRAL Master Plan,Effect Monster,1200,2800
SPYRAL Sleeper,Effect Monster,2800,1200
SPYRAL Super Agent,Effect Monster,1900,1200
SPYRAL Tough,Effect Monster,1900,1500
St. Joan,Fusion Monster,2800,2000
Star Boy,Effect Monster,550,500
Star Drawing,Effect Monster,1600,1000
Star Eater,Synchro Monster,3200,2800
Star Seraph Sage,Effect Monster,1600,1400
Star Seraph Scale,Effect Monster,1500,900
Star Seraph Scepter,Effect Monster,1800,400
Star Seraph Scout,Effect Monster,1200,1800
Star Seraph Sword,Effect Monster,1400,1000
Stardust Charge Warrior,Synchro Monster,2000,1300
Stardust Dragon,Synchro Monster,2500,2000
Stardust Dragon,Synchro Monster,2500,2000
Stardust Sifr Divine Dragon,Synchro Monster,4000,4000
Stardust Warrior,Synchro Monster,3000,2500
Stardust Xiaolong,Effect Monster,100,100
Starfish,Effect Monster,300,300
Stargazer Magician,Pendulum Effect Monster,1200,2400
Starliege Lord Galaxion,XYZ Monster,2000,2100
Starliege Paladynamo,XYZ Monster,2000,1000
Starship Spy Plane,Effect Monster,1100,500
Starving Venom Fusion Dragon,Fusion Monster,2800,2000
Starving Venom Fusion Dragon,Fusion Monster,2800,2000
Stealth Bird,Effect Monster,700,1700
Steam Gyroid,Fusion Monster,2200,1600
Steamroid,Effect Monster,1800,1800
Steel Cavalry of Dinon,Pendulum Effect Monster,1600,2600
Steel Ogre Grotto 1,Normal Monster,1400,1800
Steel Scorpion,Effect Monster,250,300
Steelswarm Caller,Effect Monster,1700,0
Steelswarm Caucastag,Effect Monster,2800,0
Steelswarm Cell,Effect Monster,0,0
Steelswarm Gatekeeper,Effect Monster,1500,1900
Steelswarm Genome,Effect Monster,1000,0
Steelswarm Girastag,Effect Monster,2600,0
Steelswarm Longhorn,Effect Monster,3000,0
Steelswarm Moth,Effect Monster,2400,0
Steelswarm Roach,XYZ Monster,1900,0
Steelswarm Sting,Effect Monster,1850,0
Stellarknight Constellar Diamond,XYZ Monster,2700,2000
Stellarknight Delteros,XYZ Monster,2500,2100
Stellarknight Triverr,XYZ Monster,2100,2500
Stellarknight Zefraxciton,Pendulum Effect Monster,1900,0
Stinging Swordsman,Effect Monster,300,600
Stoic of Prophecy,Effect Monster,300,200
Stone Armadiller,Normal Monster,800,1200
Stone Dragon,Normal Monster,2000,2300
Stone Ghost,Normal Monster,1200,1000
Stone Ogre Grotto,Normal Monster,1600,1500
Stone Statue of the Aztecs,Effect Monster,300,2000
Storm Caller,Effect Monster,2300,2000
Storm Shooter,Effect Monster,2300,500
Storming Wynn,Effect Monster,800,1500
Strategist of the Ice Barrier,Effect Monster,1600,1600
Strength of Prophecy,Effect Monster,1500,1400
Strike Ninja,Effect Monster,1700,1200
Strong Wind Dragon,Effect Monster,2400,1000
Stronghold Guardian,Effect Monster,0,1500
Stuffed Animal,Normal Monster,1200,900
Stygian Security,Tuner Monster,100,600
Stygian Street Patrol,Effect Monster,1600,1200
Submarine Frog,Effect Monster,1200,600
Submersible Carrier Aero Shark,XYZ Monster,1900,1000
Substitoad,Effect Monster,100,2000
Subterror Behemoth Stygokraken,Flip Effect Monster,1400,2600
Subterror Behemoth Umastryx,Flip Effect Monster,2000,2700
Subterror Nemesis Archer,Effect Monster,1600,1400
Subterror Nemesis Warrior,Effect Monster,1800,1200
Succubus Knight,Normal Monster,1650,1300
Summoned Skull,Normal Monster,2500,1200
Summoned Skull,Normal Monster,2500,1200
Summoned Skull,Normal Monster,2500,1200
Summoned Skull,Normal Monster,2500,1200
Summoner Monk,Effect Monster,800,1600
Summoner of Illusions,Flip Effect Monster,800,900
Sun Dragon Inti,Synchro Monster,3000,2800
Sunlight Unicorn,Effect Monster,1800,1000
Sunny Pixie,Tuner Monster,300,400
Super Defense Robot Elephan,Effect Monster,1400,2500
Super Defense Robot Lio,Effect Monster,1200,1600
Super Defense Robot Monki,Effect Monster,800,1200
Super Quantal Fairy Alphan,Effect Monster,0,0
Super Quantal Mech Beast Aeroboros,XYZ Monster,2200,2400
Super Quantal Mech Beast Magnaliger,XYZ Monster,2600,2000
Super Quantum Blue Layer,Effect Monster,1200,2000
Super Quantum Red Layer,Effect Monster,2000,800
Super Robolady,Fusion Monster,1200,500
Super Roboyarou,Fusion Monster,1200,500
Super Soldier Soul,Effect Monster,0,0
Super Vehicroid - Mobile Base,Fusion Monster,0,5000
Super Vehicroid - Stealth Union,Fusion Monster,3600,3000
Super Vehicroid Jumbo Drill,Fusion Monster,3000,2000
Super War-Lion,Ritual Monster,2300,2100
Superalloy Beast Raptinus,Fusion Monster,2200,2200
Super-Ancient Dinobeast,Effect Monster,2700,1400
Superdimensional Robot Galaxy Destroyer,XYZ Monster,5000,2000
Superdreadnought Rail Cannon Gustav Max,XYZ Monster,3000,3000
Super-Electromagnetic Voltech Dragon,Effect Monster,2400,1000
Superheavy Samurai Battleball,Tuner Monster,100,800
Superheavy Samurai Big Benkei,Effect Monster,1000,3500
Superheavy Samurai Big Waraji,Effect Monster,800,1800
Superheavy Samurai Blowtorch,Effect Monster,500,300
Superheavy Samurai Blue Brawler,Effect Monster,0,2000
Superheavy Samurai Daihachi,Effect Monster,1200,1800
Superheavy Samurai Flutist,Effect Monster,500,1000
Superheavy Samurai General Jade,Pendulum Effect Monster,1800,2800
Superheavy Samurai Gigagloves,Effect Monster,100,1000
Superheavy Samurai Kabuto,Effect Monster,1000,2000
Superheavy Samurai Ninja Sarutobi,Synchro Monster,2000,2800
Superheavy Samurai Ogre Shutendoji,Synchro Monster,500,2500
Superheavy Samurai Prepped Defense,Effect Monster,100,2100
Superheavy Samurai Soulbang Cannon,Effect Monster,1000,1000
Superheavy Samurai Soulbeads,Effect Monster,0,0
Superheavy Samurai Soulbuster Gauntlet,Effect Monster,0,400
Superheavy Samurai Soulclaw,Effect Monster,500,500
Superheavy Samurai Soulfire Suit,Effect Monster,800,800
Superheavy Samurai Soulhorns,Effect Monster,0,300
Superheavy Samurai Soulshield Wall,Effect Monster,1200,1200
Superheavy Samurai Swordsman,Effect Monster,1000,1800
Superheavy Samurai Thief,Effect Monster,1000,1000
Superheavy Samurai Transporter,Effect Monster,1200,1800
Superheavy Samurai Trumpeter,Tuner Monster,300,600
Superheavy Samurai Warlord Susanowo,Synchro Monster,2400,3800
Super-Nimble Mega Hamster,Flip Effect Monster,1100,1800
Supersonic Skull Flame,Effect Monster,2600,2000
Supply,Flip Effect Monster,1300,800
Supporter in the Shadows,Normal Monster,1000,1000
Supreme Arcanite Magician,Fusion Monster,1400,2800
Supreme King Dragon Dark Rebellion,XYZ Monster,2500,2000
Susa Soldier,Spirit Monster,2000,1600
Svartalf of the Nordic Alfar,Tuner Monster,1400,1600
Swamp Battleguard,Effect Monster,1800,1500
Swap Frog,Effect Monster,1000,500
Swarm of Crows,Effect Monster,1200,1800
Swarm of Locusts,Effect Monster,1000,500
Swarm of Scarabs,Effect Monster,500,1000
Sweet Corn,Effect Monster,0,0
Swift Birdman Joe,Effect Monster,2300,1400
Swift Gaia the Fierce Knight,Effect Monster,2300,2100
Swift Scarecrow,Effect Monster,0,0
Sword Arm of Dragon,Normal Monster,1750,2030
Sword Breaker,XYZ Monster,2700,1000
Sword Hunter,Effect Monster,2450,1700
Swordsman of Landstar,Normal Monster,500,1200
Swordsman of Revealing Light,Effect Monster,0,2400
Swordstalker,Normal Monster,2000,1600
Sylvan Bladefender,Effect Monster,1900,700
